x,n,p,Ec,Ev,EFn,EFp
1.2152777777777776e-6,9.11302019213676e17,1.0924766860190077e18,-0.658164315514937,0.46183568448506307,0.01613180089541126,-0.2427519161011387
1.2326388888888888e-6,2.0764463584441907e18,1.153477869784872e18,-0.6800216263076244,0.4399783736923757,0.015564616608177699,-0.26601387734647663
1.2499999999999999e-6,4.5403387354476493e18,1.22153493939498e18,-0.7005043971832805,0.4194956028167196,0.015306994110000938,-0.28797865551998986
1.267361111111111e-6,9.46358623654567e18,1.2978227375736855e18,-0.7196137262034847,0.40038627379651537,0.015184660784995288,-0.3086540942447373
1.2847222222222222e-6,1.87507116919986e19,1.3837740188342326e18,-0.7373518348315464,0.3826481651684537,0.015123640393843786,-0.3280500016420549
1.3020833333333333e-6,3.5277846187086037e19,1.4811160594363668e18,-0.7537229401586085,0.3662770598413916,0.015091605718403948,-0.3461785604303558
1.3194444444444444e-6,6.300700318538694e19,1.5919084174696668e18,-0.7687345723032113,0.3512654276967888,0.015073893071065433,-0.363055095378157
1.3368055555555556e-6,1.0684995819682754e20,1.718570793810206e18,-0.7823993893412355,0.33760061065876457,0.015063577748167835,-0.3786991273665018
1.3541666666666665e-6,1.7216228706087512e20,1.863889547810555e18,-0.7947374273666608,0.32526257263333935,0.015057253091550166,-0.3931356354864327
1.3715277777777776e-6,2.6384705798638404e20,2.030991444262056e18,-0.8057785537872695,0.3142214462127306,0.015053173886471143,-0.40639637869960465
1.3888888888888887e-6,3.852175500047969e20,2.2232756084818977e18,-0.8155647130705992,0.3044352869294009,0.015050409989814476,-0.41852104622837966
1.4062499999999999e-6,5.369375819471974e20,2.4443001911636613e18,-0.8241514437313402,0.2958485562686599,0.01504844631103803,-0.4295579584355178
1.423611111111111e-6,7.16418772831863e20,2.6976282816490445e18,-0.831608180942653,0.2883918190573471,0.015046986902844227,-0.43956406762849654
1.4409722222222221e-6,9.179362627933775e20,2.9866462513256325e18,-0.83801706859383,0.28198293140617015,0.01504585563231347,-0.4486041234754039
1.4583333333333333e-6,1.1334648043865743e21,3.314374423286345e18,-0.8434703339148797,0.2765296660851204,0.015044944105737977,-0.4567490419356847
1.4756944444444444e-6,1.3539707010884564e21,3.6832926605824097e18,-0.8480666079529922,0.27193339204700795,0.015044183474944274,-0.46407368954815675
1.4930555555555555e-6,1.5707620020645643e21,4.0952013945945416e18,-0.8519067841033481,0.268093215896652,0.015043528695995713,-0.4706544051694917
1.5104166666666665e-6,1.7765477869036595e21,4.551132584632936e18,-0.8550900335805354,0.26490996641946474,0.015042949478260391,-0.4765665975603735
1.5277777777777776e-6,1.9660264885003624e21,5.051316974728031e18,-0.8577104633638122,0.2622895366361879,0.015042424932352524,-0.48188268967750675
1.5451388888888887e-6,2.1360065649734878e21,5.595205892855726e18,-0.8598546862719347,0.2601453137280654,0.01504194031953089,-0.48667056766265965
1.5624999999999999e-6,2.2851827478952508e21,6.181539361374518e18,-0.8616003584640257,0.2583996415359744,0.015041485026291495,-0.49099257744545777
1.579861111111111e-6,2.4137281494780063e21,6.808448306754062e18,-0.8630155817851515,0.25698441821484863,0.015041051271102168,-0.49490502409023274
1.5972222222222221e-6,2.522839628388392e21,7.473577255741816e18,-0.8641589839639119,0.2558410160360882,0.015040633259013858,-0.4984580789768875
1.6145833333333333e-6,2.6143257920578404e21,8.174214628247454e18,-0.8650802682374419,0.2549197317625582,0.015040226616471334,-0.5016959835652699
1.6319444444444444e-6,2.690280031653498e21,8.90741987312904e18,-0.8658210435169051,0.25417895648309496,0.015039828005271903,-0.5046574451297573
1.6493055555555555e-6,2.7528471850245916e21,9.670139512998695e18,-0.8664157851803047,0.2535842148196954,0.015039434853454074,-0.507376138332191
1.6666666666666667e-6,2.8040734216591203e21,1.0459307071784636e19,-0.8668928194961278,0.25310718050387226,0.015039045164103435,-0.509881248436981
1.6840277777777776e-6,2.845821340023628e21,1.1271924451074722e19,-0.8672752628311828,0.25272473716881727,0.015038657377092111,-0.5121980123665283
1.7013888888888887e-6,2.879731617727066e21,1.2105124385506333e19,-0.8675818766926353,0.2524181233073648,0.015038270267474363,-0.5143482304065605
1.7187499999999998e-6,2.907215257552712e21,1.2956215081752373e19,-0.8678278209991053,0.25217217900089484,0.015037882869751345,-0.5163507337233879
1.736111111111111e-6,2.929464223374978e21,1.3822709069196556e19,-0.8680253020065463,0.25197469799345384,0.015037494420680846,-0.5182218013875748
1.7534722222222221e-6,2.9474718475167743e21,1.4702338756465068e19,-0.8681841197503539,0.2518158802496462,0.015037104315627619,-0.5199755260934708
