x,n,p,Ec,Ev,EFn,EFp
3.841666666666666e-5,1.2809435491951582e22,9.809435494330927e21,-0.9211266263849822,0.1988733736150179,7.724107153567542e-5,-0.7410360026087384
3.893749999999999e-5,1.280933664589806e22,9.80933664822589e21,-0.9211270541558942,0.19887294584410586,7.661380877129857e-5,-0.7410361698771618
3.945833333333333e-5,1.280923692287412e22,9.809236925152538e21,-0.9211274809665362,0.19887251903346392,7.598573480810072e-5,-0.7410363338714613
3.997916666666666e-5,1.2809136341486336e22,9.809136343715724e21,-0.9211279068373734,0.19887209316262666,7.53568666936779e-5,-0.7410364946610664
4.0499999999999995e-5,1.2809034919986659e22,9.809034922168624e21,-0.921128331788478,0.19887166821152213,7.472722115039554e-5,-0.7410366523140849
4.1020833333333325e-5,1.2808932676278048e22,9.808932678413738e21,-0.9211287558395398,0.19887124416046031,7.409681458304165e-5,-0.7410368068973214
4.154166666666666e-5,1.280882962792335e22,9.808829630012658e21,-0.921129179009875,0.1988708209901251,7.34656630813384e-5,-0.74103695847631
4.206249999999999e-5,1.280872579214834e22,9.808725794192481e21,-0.9211296013184267,0.1988703986815734,7.283378243022475e-5,-0.7410371071153303
4.258333333333332e-5,1.2808621185849685e22,9.808621187852577e21,-0.9211300227837773,0.1988699772162228,7.220118811168122e-5,-0.7410372528774394
4.310416666666666e-5,1.2808515824364504e22,9.808515826329152e21,-0.9211304434227952,0.19886955657720495,7.156789417508272e-5,-0.7410373958198619
4.362499999999999e-5,1.2808409722147712e22,9.808409724074383e21,-0.9211308632513813,0.19886913674861884,7.093391385765496e-5,-0.7410375359965258
4.414583333333333e-5,1.2808302893408314e22,9.808302895298054e21,-0.9211312822851614,0.19886871771483872,7.029926017365474e-5,-0.7410376734604466
4.466666666666666e-5,1.2808195352114273e22,9.808195353967187e21,-0.921131700539501,0.1988682994604991,6.966394591628652e-5,-0.7410378082637417
4.5187499999999994e-5,1.2808087111997344e22,9.808087113814178e21,-0.9211321180295009,0.1988678819704992,6.902798366204577e-5,-0.7410379404576448
4.5708333333333324e-5,1.2807978186555729e22,9.807978188337777e21,-0.9211325347700088,0.19886746522999132,6.839138577502431e-5,-0.7410380700925223
4.622916666666666e-5,1.280786858906106e22,9.807868590808153e21,-0.921132950775621,0.19886704922437914,6.77541644107191e-5,-0.7410381972178894
4.674999999999999e-5,1.2807758332557613e22,9.807758334270636e21,-0.9211333660606851,0.19886663393931503,6.711633151587497e-5,-0.7410383218824196
4.727083333333333e-5,1.2807647429871069e22,9.807647431549698e21,-0.9211337806393063,0.19886621936069382,6.647789883887535e-5,-0.7410384441339642
4.779166666666666e-5,1.2807535893605849e22,9.807535895254755e21,-0.9211341945253473,0.19886580547465282,6.583887792643053e-5,-0.7410385640195642
4.831249999999999e-5,1.2807423735173602e22,9.807423736792547e21,-0.9211346077313607,0.19886539226863942,6.519927922606876e-5,-0.7410386815817833
4.8833333333333325e-5,1.2807310965492855e22,9.807310967083845e21,-0.9211350202693573,0.19886497973064277,6.455911273405361e-5,-0.741038796861364
4.9354166666666656e-5,1.280719759532079e22,9.807197596883307e21,-0.9211354321511687,0.19886456784883144,6.391838829991153e-5,-0.7410389098984306
4.987499999999999e-5,1.2807083635247994e22,9.807083636783105e21,-0.921135843388444,0.1988641566115561,6.327711561914834e-5,-0.7410390207325
5.039583333333332e-5,1.280696909570678e22,9.806969097213664e21,-0.9211362539926586,0.19886374600734147,6.263530424472319e-5,-0.7410391294024881
